# generated from Phonopy-lammps interface by Xiaofeng Qian at TAMU (2018)
6400 atoms
2 atom types

0.00000000     160.05360000 xlo xhi
0.00000000     170.17680000 ylo yhi
0.00000000      12.78533000 zlo zhi

      0.00000000       0.00000000       0.00000000 xy xz yz

Atoms

319 2      152.05092000      31.40076787       7.59244037
320 2      156.05226000      31.40076787       7.59244037
321 2        0.00000000      35.65518787       7.59244037
322 2        4.00134000      35.65518787       7.59244037
323 2        8.00268000      35.65518787       7.59244037
324 2       12.00402000      35.65518787       7.59244037
325 2       16.00536000      35.65518787       7.59244037
326 2       20.00670000      35.65518787       7.59244037
327 2       24.00804000      35.65518787       7.59244037
328 2       28.00938000      35.65518787       7.59244037
329 2       32.01072000      35.65518787       7.59244037
330 2       36.01206000      35.65518787       7.59244037
331 2       40.01340000      35.65518787       7.59244037
332 2       44.01474000      35.65518787       7.59244037
333 2       48.01608000      35.65518787       7.59244037
334 2       52.01742000      35.65518787       7.59244037
335 2       56.01876000      35.65518787       7.59244037
336 2       60.02010000      35.65518787       7.59244037
337 2       64.02144000      35.65518787       7.59244037
338 2       68.02278000      35.65518787       7.59244037
339 2       72.02412000      35.65518787       7.59244037
340 2       76.02546000      35.65518787       7.59244037
341 2       80.02680000      35.65518787       7.59244037
342 2       84.02814000      35.65518787       7.59244037
343 2       88.02948000      35.65518787       7.59244037
344 2       92.03082000      35.65518787       7.59244037
345 2       96.03216000      35.65518787       7.59244037
346 2      100.03350000      35.65518787       7.59244037
347 2      104.03484000      35.65518787       7.59244037
348 2      108.03618000      35.65518787       7.59244037
349 2      112.03752000      35.65518787       7.59244037
350 2      116.03886000      35.65518787       7.59244037
351 2      120.04020000      35.65518787       7.59244037
352 2      124.04154000      35.65518787       7.59244037
353 2      128.04288000      35.65518787       7.59244037
354 2      132.04422000      35.65518787       7.59244037
355 2      136.04556000      35.65518787       7.59244037
356 2      140.04690000      35.65518787       7.59244037
357 2      144.04824000      35.65518787       7.59244037
358 2      148.04958000      35.65518787       7.59244037
359 2      152.05092000      35.65518787       7.59244037
360 2      156.05226000      35.65518787       7.59244037
361 2        0.00000000      39.90960787       7.59244037
362 2        4.00134000      39.90960787       7.59244037
363 2        8.00268000      39.90960787       7.59244037
364 2       12.00402000      39.90960787       7.59244037
365 2       16.00536000      39.90960787       7.59244037
366 2       20.00670000      39.90960787       7.59244037
367 2       24.00804000      39.90960787       7.59244037
368 2       28.00938000      39.90960787       7.59244037
369 2       32.01072000      39.90960787       7.59244037
370 2       36.01206000      39.90960787       7.59244037
371 2       40.01340000      39.90960787       7.59244037
372 2       44.01474000      39.90960787       7.59244037
373 2       48.01608000      39.90960787       7.59244037
374 2       52.01742000      39.90960787       7.59244037
375 2       56.01876000      39.90960787       7.59244037
376 2       60.02010000      39.90960787       7.59244037
377 2       64.02144000      39.90960787       7.59244037
378 2       68.02278000      39.90960787       7.59244037
379 2       72.02412000      39.90960787       7.59244037
380 2       76.02546000      39.90960787       7.59244037
381 2       80.02680000      39.90960787       7.59244037
382 2       84.02814000      39.90960787       7.59244037
383 2       88.02948000      39.90960787       7.59244037
384 2       92.03082000      39.90960787       7.59244037
385 2       96.03216000      39.90960787       7.59244037
386 2      100.03350000      39.90960787       7.59244037
387 2      104.03484000      39.90960787       7.59244037
388 2      108.03618000      39.90960787       7.59244037
389 2      112.03752000      39.90960787       7.59244037
390 2      116.03886000      39.90960787       7.59244037
391 2      120.04020000      39.90960787       7.59244037
392 2      124.04154000      39.90960787       7.59244037
393 2      128.04288000      39.90960787       7.59244037
394 2      132.04422000      39.90960787       7.59244037
395 2      136.04556000      39.90960787       7.59244037
396 2      140.04690000      39.90960787       7.59244037
